EURUSD,2019,7,8,160,1.12118,1.12130,1.12089,1.12091,5806.4102,TRADESIM,H1,
EURUSD,2019,7,8,170,1.12091,1.12143,1.12082,1.12142,2669.6499,TRADESIM,H1,
EURUSD,2019,7,8,180,1.12141,1.12177,1.12129,1.12159,1192.96,TRADESIM,H1,
EURUSD,2019,7,8,190,1.12158,1.12171,1.12150,1.12161,2492.8701,TRADESIM,H1,
EURUSD,2019,7,8,200,1.12159,1.12160,1.12138,1.12151,3592.03,TRADESIM,H1,
EURUSD,2019,7,8,210,1.12150,1.12187,1.12133,1.12154,6500.1899,TRADESIM,H1,
EURUSD,2019,7,8,220,1.12155,1.12169,1.12096,1.12132,6307.2402,TRADESIM,H1,
EURUSD,2019,7,8,230,1.12132,1.12139,1.12115,1.12120,4287.3901,TRADESIM,H1,
EURUSD,2019,7,9,0,1.12119,1.12137,1.12112,1.12115,4742.0898,TRADESIM,H1,
EURUSD,2019,7,9,10,1.12114,1.12181,1.12105,1.12175,4627.9199,TRADESIM,H1,
EURUSD,2019,7,9,20,1.12175,1.12177,1.12136,1.12136,4085.23,TRADESIM,H1,
EURUSD,2019,7,9,30,1.12137,1.12141,1.12063,1.12074,12209.8799,TRADESIM,H1,
EURUSD,2019,7,9,40,1.12074,1.12134,1.12049,1.12077,17718.7109,TRADESIM,H1,
EURUSD,2019,7,9,50,1.12076,1.12101,1.11961,1.11985,14844.7598,TRADESIM,H1,
EURUSD,2019,7,9,60,1.11987,1.12048,1.11933,1.12038,13101.8701,TRADESIM,H1,
EURUSD,2019,7,9,70,1.12038,1.12085,1.12015,1.12021,11265.4502,TRADESIM,H1,
EURUSD,2019,7,9,80,1.12022,1.12028,1.11957,1.12027,11484.6104,TRADESIM,H1,
EURUSD,2019,7,9,90,1.12028,1.12093,1.12006,1.12045,16388.75,TRADESIM,H1,
EURUSD,2019,7,9,100,1.12046,1.12100,1.12018,1.12067,18621.4805,TRADESIM,H1,
EURUSD,2019,7,9,110,1.12067,1.12107,1.12005,1.12056,17532.5703,TRADESIM,H1,
EURUSD,2019,7,9,120,1.12057,1.12112,1.12048,1.12090,13419.0898,TRADESIM,H1,
EURUSD,2019,7,9,130,1.12089,1.12106,1.11997,1.12085,10420.3096,TRADESIM,H1,
EURUSD,2019,7,9,140,1.12086,1.12138,1.12078,1.12106,8628,TRADESIM,H1,
EURUSD,2019,7,9,150,1.12105,1.12118,1.12077,1.12077,5950.23,TRADESIM,H1,
EURUSD,2019,7,9,160,1.12076,1.12086,1.12032,1.12068,6476.9702,TRADESIM,H1,
EURUSD,2019,7,9,170,1.12069,1.12081,1.12044,1.12078,2101.8401,TRADESIM,H1,
EURUSD,2019,7,9,180,1.12076,1.12088,1.12063,1.12080,834.3,TRADESIM,H1,
EURUSD,2019,7,9,190,1.12079,1.12087,1.12057,1.12057,1446.67,TRADESIM,H1,
EURUSD,2019,7,9,200,1.12057,1.12064,1.12041,1.12043,2628.5701,TRADESIM,H1,
EURUSD,2019,7,9,210,1.12043,1.12043,1.12018,1.12034,5117.25,TRADESIM,H1,
EURUSD,2019,7,9,220,1.12034,1.12052,1.12023,1.12041,4919.7402,TRADESIM,H1,
EURUSD,2019,7,9,230,1.12041,1.12102,1.12026,1.12100,5407.0801,TRADESIM,H1,
EURUSD,2019,7,10,0,1.12100,1.12100,1.12060,1.12071,4865.2402,TRADESIM,H1,
EURUSD,2019,7,10,10,1.12071,1.12080,1.12063,1.12074,4328,TRADESIM,H1,
EURUSD,2019,7,10,20,1.12073,1.12105,1.12068,1.12097,5471.25,TRADESIM,H1,
EURUSD,2019,7,10,30,1.12096,1.12179,1.12034,1.12125,15355.2695,TRADESIM,H1,
EURUSD,2019,7,10,40,1.12124,1.12172,1.12082,1.12144,15585.71,TRADESIM,H1,
EURUSD,2019,7,10,50,1.12144,1.12269,1.12144,1.12252,16886.6895,TRADESIM,H1,
EURUSD,2019,7,10,60,1.12252,1.12294,1.12194,1.12238,16860.9004,TRADESIM,H1,
EURUSD,2019,7,10,70,1.12237,1.12237,1.12160,1.12167,10251.2695,TRADESIM,H1,
EURUSD,2019,7,10,80,1.12165,1.12182,1.12121,1.12134,11426.0195,TRADESIM,H1,
EURUSD,2019,7,10,90,1.12135,1.12554,1.12128,1.12501,29566.6797,TRADESIM,H1,
EURUSD,2019,7,10,100,1.12502,1.12532,1.12371,1.12390,25054.9609,TRADESIM,H1,
EURUSD,2019,7,10,110,1.12390,1.12570,1.12355,1.12527,28461.3691,TRADESIM,H1,
EURUSD,2019,7,10,120,1.12528,1.12630,1.12426,1.12598,22136.7402,TRADESIM,H1,
EURUSD,2019,7,10,130,1.12599,1.12643,1.12526,1.12592,12737.8398,TRADESIM,H1,
EURUSD,2019,7,10,140,1.12591,1.12607,1.12529,1.12538,12737.7197,TRADESIM,H1,
EURUSD,2019,7,10,150,1.12539,1.12618,1.12509,1.12526,10742.9404,TRADESIM,H1,
EURUSD,2019,7,10,160,1.12526,1.12570,1.12525,1.12534,8651.04,TRADESIM,H1,
EURUSD,2019,7,10,170,1.12533,1.12540,1.12501,1.12503,3172.1899,TRADESIM,H1,
EURUSD,2019,7,10,180,1.12503,1.12571,1.12503,1.12534,2510.1201,TRADESIM,H1,
EURUSD,2019,7,10,190,1.12538,1.12600,1.12530,1.12594,2432.26,TRADESIM,H1,
EURUSD,2019,7,10,200,1.12594,1.12597,1.12555,1.12583,3800.3701,TRADESIM,H1,
EURUSD,2019,7,10,210,1.12585,1.12650,1.12582,1.12611,7706.4399,TRADESIM,H1,
EURUSD,2019,7,10,220,1.12611,1.12639,1.12580,1.12617,7397.4902,TRADESIM,H1,
